,statenum,year,disease,m_rate,p_urb,lnm_rate
5216,Texas,1941.0,2,0.00079878856,,-7.1324143
5217,Texas,1941.0,3,9.167428e-07,,-13.902439
5218,Texas,1941.0,4,0.0005671582,,-7.474872
5219,Texas,1941.0,5,0.0001329277,,-8.925705
5220,Texas,1941.0,6,0.0008038306,,-7.126122
5221,Texas,1941.0,7,0.0019026997,,-6.2644815
5222,Texas,1942.0,1,300.0,,5.7037826
5223,Texas,1942.0,2,0.0005712789,,-7.467633
5224,Texas,1942.0,3,2.8466561e-06,,-12.769365
5225,Texas,1942.0,4,0.00054086465,,-7.5223413
5226,Texas,1942.0,5,0.000128549,,-8.959201
5227,Texas,1942.0,6,0.0008145931,,-7.112822
5228,Texas,1942.0,7,0.0018674063,,-6.283205
5229,Texas,1943.0,1,260.0,,5.560682
5230,Texas,1943.0,2,0.00059581856,,-7.4255743
5231,Texas,1943.0,3,1.3227348e-06,,-13.5358095
5232,Texas,1943.0,4,0.000488677,,-7.623809
5233,Texas,1943.0,5,0.00014505992,,-8.838364
5234,Texas,1943.0,6,0.0008162743,,-7.11076
5235,Texas,1943.0,7,0.0019381004,,-6.246047
5236,Utah,1925.0,1,520.0,50.2,6.253829
5237,Utah,1925.0,2,0.0010864534,50.2,-6.8248367
5238,Utah,1925.0,3,8.357335e-06,50.2,-11.692371
5239,Utah,1925.0,4,0.00031131072,50.2,-8.074719
5240,Utah,1925.0,5,0.00011073468,50.2,-9.108374
5241,Utah,1925.0,6,0.0006644081,50.2,-7.316614
5242,Utah,1925.0,7,0.0012452429,50.2,-6.6884246
5243,Utah,1926.0,1,490.0,50.64,6.1944056
5244,Utah,1926.0,2,0.0014614011,50.64,-6.5283594
5245,Utah,1926.0,3,8.256503e-06,50.64,-11.70451
5246,Utah,1926.0,4,0.00035709376,50.64,-7.9375124
5247,Utah,1926.0,5,0.00013416818,50.64,-8.916416
5248,Utah,1926.0,6,0.00076166244,50.64,-7.180007
5249,Utah,1926.0,7,0.0013705796,50.64,-6.5925217
5250,Utah,1927.0,1,750.0,51.08,6.6200733
5251,Utah,1927.0,2,0.00097081106,51.08,-6.937379
5252,Utah,1927.0,3,4.28299e-05,51.08,-10.058274
5253,Utah,1927.0,4,0.0002916512,51.08,-8.139952
5254,Utah,1927.0,5,0.00010605499,51.08,-9.151553
5255,Utah,1927.0,6,0.0006730413,51.08,-7.303704
5256,Utah,1927.0,7,0.001458256,51.08,-6.5305142
5257,Utah,1928.0,1,490.0,51.52,6.1944056
5258,Utah,1928.0,2,0.0017272765,51.52,-6.3612094
5259,Utah,1928.0,3,2.6201395e-05,51.52,-10.549698
5260,Utah,1928.0,4,0.00029829278,51.52,-8.117435
5261,Utah,1928.0,5,0.00015317737,51.52,-8.783914
5262,Utah,1928.0,6,0.0007578249,51.52,-7.185058
5263,Utah,1928.0,7,0.0014410766,51.52,-6.5423646
5264,Utah,1929.0,1,490.0,51.960003,6.1944056
5265,Utah,1929.0,2,0.0011115496,51.960003,-6.802
5266,Utah,1929.0,3,2.5896315e-05,51.960003,-10.56141
5267,Utah,1929.0,4,0.00027489936,51.960003,-8.199105
5268,Utah,1929.0,5,0.00016334599,51.960003,-8.71964
5269,Utah,1929.0,6,0.00069521647,51.960003,-7.2712874
5270,Utah,1929.0,7,0.0016673243,51.960003,-6.396535
5271,Utah,1930.0,1,490.0,52.4,6.1944056
5272,Utah,1930.0,2,0.0011125398,52.4,-6.80111
5273,Utah,1930.0,3,2.7567357e-05,52.4,-10.4988785
5274,Utah,1930.0,4,0.00028748816,52.4,-8.154329
5275,Utah,1930.0,5,0.00014177499,52.4,-8.861269
5276,Utah,1930.0,6,0.000771886,52.4,-7.1666737
5277,Utah,1930.0,7,0.0016402578,52.4,-6.412902
5278,Utah,1931.0,1,419.99997,52.710003,6.0402546
5279,Utah,1931.0,2,0.0007732966,52.710003,-7.164848
5280,Utah,1931.0,3,2.148046e-05,52.710003,-10.748367
5281,Utah,1931.0,4,0.00022456846,52.710003,-8.40133
5282,Utah,1931.0,5,0.00018551307,52.710003,-8.592385
5283,Utah,1931.0,6,0.000685422,52.710003,-7.2854757
5284,Utah,1931.0,7,0.0015544043,52.710003,-6.466663
5285,Utah,1932.0,1,430.00003,53.02,6.063785
5286,Utah,1932.0,2,0.0011155449,53.02,-6.7984123
5287,Utah,1932.0,3,3.292407e-05,53.02,-10.321306
5288,Utah,1932.0,4,0.0002149748,53.02,-8.44499
5289,Utah,1932.0,5,0.00013556969,53.02,-8.906025
5290,Utah,1932.0,6,0.00077468395,53.02,-7.1630554
5291,Utah,1932.0,7,0.0016655705,53.02,-6.397588
5292,Utah,1933.0,1,450.0,53.33,6.1092477
5293,Utah,1933.0,2,0.000833676,53.33,-7.089666
5294,Utah,1933.0,3,4.2260075e-05,53.33,-10.071668
5295,Utah,1933.0,4,0.00021514221,53.33,-8.444211
5296,Utah,1933.0,5,0.00013254296,53.33,-8.928604
5297,Utah,1933.0,6,0.00077220687,53.33,-7.166258
5298,Utah,1933.0,7,0.001736505,53.33,-6.3558807
5299,Utah,1934.0,1,450.0,53.64,6.1092477
5300,Utah,1934.0,2,0.0011260742,53.64,-6.7890177
5301,Utah,1934.0,3,1.52429675e-05,53.64,-11.0913925
5302,Utah,1934.0,4,0.0002095908,53.64,-8.470353
5303,Utah,1934.0,5,0.00017148338,53.64,-8.671024
5304,Utah,1934.0,6,0.0007792967,53.64,-7.157119
5305,Utah,1934.0,7,0.0018977494,53.64,-6.2670865
5306,Utah,1935.0,1,460.0,53.95,6.1312265
5307,Utah,1935.0,2,0.0011245968,53.95,-6.790331
5308,Utah,1935.0,3,0.00011718488,53.95,-9.051758
5309,Utah,1935.0,4,0.00017010709,53.95,-8.679083
5310,Utah,1935.0,5,0.00017388724,53.95,-8.657104
5311,Utah,1935.0,6,0.00082974456,53.95,-7.094393
5312,Utah,1935.0,7,0.0019713521,53.95,-6.2290354
5313,Utah,1936.0,1,440.0,54.260002,6.086775
5314,Utah,1936.0,2,0.0011343932,54.260002,-6.781657
5315,Utah,1936.0,3,8.250132e-05,54.260002,-9.402697
5316,Utah,1936.0,4,0.00020812833,54.260002,-8.477356
5317,Utah,1936.0,5,0.00019687816,54.260002,-8.532926
5318,Utah,1936.0,6,0.0007856376,54.260002,-7.149015
5319,Utah,1936.0,7,0.0021131588,54.260002,-6.159571
5320,Utah,1937.0,1,330.0,54.57,5.799093
5321,Utah,1937.0,2,0.00084453943,54.57,-7.0767193
5322,Utah,1937.0,3,1.6741971e-05,54.57,-10.997592
5323,Utah,1937.0,4,0.00021020476,54.57,-8.467428
5324,Utah,1937.0,5,0.00017858103,54.57,-8.630468
5325,Utah,1937.0,6,0.00088546425,54.57,-7.0293984
5326,Utah,1937.0,7,0.002258306,54.57,-6.09314
5327,Utah,1938.0,1,300.0,54.88,5.7037826
5328,Utah,1938.0,2,0.00072349096,54.88,-7.2314224
5329,Utah,1938.0,3,9.228201e-06,54.88,-11.593246
5330,Utah,1938.0,4,0.00018456402,54.88,-8.597514
5331,Utah,1938.0,5,0.00019932915,54.88,-8.520553
5332,Utah,1938.0,6,0.00084899453,54.88,-7.071458
5333,Utah,1938.0,7,0.002283057,54.88,-6.08224
5334,Utah,1939.0,1,300.0,55.19,5.7037826
5335,Utah,1939.0,2,0.00057502446,55.19,-7.461098
5336,Utah,1939.0,3,5.493864e-06,55.19,-12.111878
5337,Utah,1939.0,4,0.00017397237,55.19,-8.656614
5338,Utah,1939.0,5,0.00018312881,55.19,-8.605321
5339,Utah,1939.0,6,0.0009248005,55.19,-6.9859324
5340,Utah,1939.0,7,0.0022909415,55.19,-6.0787926
5341,Utah,1940.0,1,280.0,,5.6347895
5342,Utah,1940.0,2,0.0006305537,,-7.368912
5343,Utah,1940.0,3,9.085788e-06,,-11.608799
5344,Utah,1940.0,4,0.00016172703,,-8.729601
5345,Utah,1940.0,5,0.00019443587,,-8.545408
5346,Utah,1940.0,6,0.0009067616,,-7.005631
5347,Utah,1940.0,7,0.0024386256,,-6.0163207
5348,Utah,1941.0,1,200.0,,5.2983174
5349,Utah,1941.0,2,0.00037045887,,-7.9007683
5350,Utah,1941.0,3,0.0,,
5351,Utah,1941.0,4,0.00011875954,,-9.03841
5352,Utah,1941.0,5,0.00017902558,,-8.627982
5353,Utah,1941.0,6,0.00082954427,,-7.094634
5354,Utah,1941.0,7,0.0023698732,,-6.044919
5355,Utah,1942.0,1,170.0,,5.1357985
5356,Utah,1942.0,2,0.0003961798,,-7.8336425
5357,Utah,1942.0,3,6.9201715e-06,,-11.88107
5358,Utah,1942.0,4,0.00014186351,,-8.860645
5359,Utah,1942.0,5,0.0001332133,,-8.923559
5360,Utah,1942.0,6,0.00087886176,,-7.036883
5361,Utah,1942.0,7,0.0024376304,,-6.016729
5362,Utah,1943.0,1,160.0,,5.075174
5363,Utah,1943.0,2,0.00044435012,,-7.718898
5364,Utah,1943.0,3,1.6895442e-06,,-13.291052
5365,Utah,1943.0,4,0.00011826809,,-9.042557
5366,Utah,1943.0,5,0.00019936622,,-8.520368
5367,Utah,1943.0,6,0.00086335704,,-7.0546823
5368,Utah,1943.0,7,0.0024532182,,-6.0103545
5369,Vermont,1925.0,1,680.0,32.1,6.522093
5370,Vermont,1925.0,2,0.0014184617,32.1,-6.5581822
5371,Vermont,1925.0,3,4.2132524e-05,32.1,-10.074691
5372,Vermont,1925.0,4,0.00070501753,32.1,-7.257288
5373,Vermont,1925.0,5,0.00021347146,32.1,-8.452007
5374,Vermont,1925.0,6,0.0013482408,32.1,-6.608955
5375,Vermont,1925.0,7,0.0026992904,32.1,-5.9147663
5376,Vermont,1926.0,1,670.0,32.28,6.5072775
5377,Vermont,1926.0,2,0.001970635,32.28,-6.229399
5378,Vermont,1926.0,3,5.0457227e-05,32.28,-9.894384
5379,Vermont,1926.0,4,0.00079049653,32.28,-7.1428494
5380,Vermont,1926.0,5,0.0002158448,32.28,-8.440951
5381,Vermont,1926.0,6,0.0013202975,32.28,-6.629898
5382,Vermont,1926.0,7,0.0027162808,32.28,-5.9084916
5383,Vermont,1927.0,1,730.0,32.46,6.5930448
5384,Vermont,1927.0,2,0.0012309203,32.46,-6.699993
5385,Vermont,1927.0,3,3.0773008e-05,32.46,-10.388872
5386,Vermont,1927.0,4,0.0006909939,32.46,-7.2773795
5387,Vermont,1927.0,5,0.00025737425,32.46,-8.264979
5388,Vermont,1927.0,6,0.0012980615,32.46,-6.6468835
5389,Vermont,1927.0,7,0.002626896,32.46,-5.941952
5390,Vermont,1928.0,1,580.0,32.64,6.363028
5391,Vermont,1928.0,2,0.0013680487,32.64,-6.59437
5392,Vermont,1928.0,3,1.6751617e-05,32.64,-10.997016
5393,Vermont,1928.0,4,0.0007370711,32.64,-7.2128263
5394,Vermont,1928.0,5,0.00026523392,32.64,-8.234899
5395,Vermont,1928.0,6,0.0013736326,32.64,-6.5902967
5396,Vermont,1928.0,7,0.0027249297,32.64,-5.9053125
5397,Vermont,1929.0,1,770.0,32.82,6.6463904
5398,Vermont,1929.0,2,0.0019588028,32.82,-6.2354217
5399,Vermont,1929.0,3,1.6718088e-05,32.82,-10.99902
5400,Vermont,1929.0,4,0.000696587,32.82,-7.2693176
5401,Vermont,1929.0,5,0.00024241228,32.82,-8.324871
5402,Vermont,1929.0,6,0.0012956519,32.82,-6.6487412
5403,Vermont,1929.0,7,0.003042692,32.82,-5.7950125
5404,Vermont,1930.0,1,660.0,33.0,6.49224
5405,Vermont,1930.0,2,0.0011790518,33.0,-6.743045
5406,Vermont,1930.0,3,2.7807826e-05,33.0,-10.490193
5407,Vermont,1930.0,4,0.0006590455,33.0,-7.324718
5408,Vermont,1930.0,5,0.00027807825,33.0,-8.187608
5409,Vermont,1930.0,6,0.0012513521,33.0,-6.683531
5410,Vermont,1930.0,7,0.0029865606,33.0,-5.813633
5411,Vermont,1931.0,1,760.0,33.13,6.6333184
5412,Vermont,1931.0,2,0.001020655,33.13,-6.8873105
5413,Vermont,1931.0,3,1.3905382e-05,33.13,-11.183234
5414,Vermont,1931.0,4,0.0006646773,33.13,-7.316209
5415,Vermont,1931.0,5,0.0002725455,33.13,-8.207705
5416,Vermont,1931.0,6,0.0011958629,33.13,-6.728887
5417,Vermont,1931.0,7,0.0028172305,33.13,-5.872001
5418,Vermont,1932.0,1,710.0,33.26,6.565265
5419,Vermont,1932.0,2,0.0012238029,33.26,-6.705792
5420,Vermont,1932.0,3,1.9469593e-05,33.26,-10.846657
5421,Vermont,1932.0,4,0.0005840878,33.26,-7.4454594
5422,Vermont,1932.0,5,0.00025032333,33.26,-8.292757
5423,Vermont,1932.0,6,0.0014018107,33.26,-6.5699906
5424,Vermont,1932.0,7,0.0031123534,33.26,-5.772376
5425,Vermont,1933.0,1,570.0,33.39,6.3456364
5426,Vermont,1933.0,2,0.001168299,33.39,-6.7522063
5427,Vermont,1933.0,3,2.2253314e-05,33.39,-10.713019
5428,Vermont,1933.0,4,0.00048957294,33.39,-7.6219773
5429,Vermont,1933.0,5,0.00029485644,33.39,-8.129022
5430,Vermont,1933.0,6,0.0013185089,33.39,-6.6312537
5431,Vermont,1933.0,7,0.0032434207,33.39,-5.731127
5432,Vermont,1934.0,1,390.0,33.52,5.966147
5433,Vermont,1934.0,2,0.0010877458,33.52,-6.823648
5434,Vermont,1934.0,3,1.669175e-05,33.52,-11.000596
5435,Vermont,1934.0,4,0.0005285721,33.52,-7.5453315
5436,Vermont,1934.0,5,0.00038669223,33.52,-7.8578815
5437,Vermont,1934.0,6,0.0013019566,33.52,-6.643887
5438,Vermont,1934.0,7,0.0034357186,33.52,-5.673529
5439,Vermont,1935.0,1,680.0,33.65,6.522093
5440,Vermont,1935.0,2,0.001410602,33.65,-6.563739
5441,Vermont,1935.0,3,2.225802e-05,33.65,-10.712809
5442,Vermont,1935.0,4,0.0004451604,33.65,-7.717076
5443,Vermont,1935.0,5,0.0003227413,33.65,-8.038659
5444,Vermont,1935.0,6,0.0014634648,33.65,-6.5269485
5445,Vermont,1935.0,7,0.003283058,33.65,-5.71898
5446,Vermont,1936.0,1,500.0,33.78,6.214608
5447,Vermont,1936.0,2,0.0015109229,33.78,-6.4950347
5448,Vermont,1936.0,3,8.347641e-06,33.78,-11.693532
5449,Vermont,1936.0,4,0.00045077258,33.78,-7.7045474
5450,Vermont,1936.0,5,0.00026990703,33.78,-8.217433
5451,Vermont,1936.0,6,0.001455272,33.78,-6.5325623
5452,Vermont,1936.0,7,0.0037675684,33.78,-5.5813255
5453,Vermont,1937.0,1,570.0,33.91,6.3456364
5454,Vermont,1937.0,2,0.0014554259,33.91,-6.532457
5455,Vermont,1937.0,3,2.782841e-06,33.91,-12.792038
5456,Vermont,1937.0,4,0.00052873977,33.91,-7.5450144
5457,Vermont,1937.0,5,0.00026158706,33.91,-8.248743
5458,Vermont,1937.0,6,0.0016001336,33.91,-6.4376683
5459,Vermont,1937.0,7,0.003765184,33.91,-5.581959
5460,Vermont,1938.0,1,370.0,34.04,5.913503
5461,Vermont,1938.0,2,0.001007495,34.04,-6.900288
5462,Vermont,1938.0,3,5.566271e-06,34.04,-12.098785
5463,Vermont,1938.0,4,0.00041468715,34.04,-7.7879863
5464,Vermont,1938.0,5,0.0003228437,34.04,-8.038342
5465,Vermont,1938.0,6,0.0014277485,34.04,-6.5516567
5466,Vermont,1938.0,7,0.0035874613,34.04,-5.6303105
5467,Vermont,1939.0,1,350.0,34.17,5.857933
5468,Vermont,1939.0,2,0.0009881175,34.17,-6.9197087
5469,Vermont,1939.0,3,1.3917149e-05,34.17,-11.182388
5470,Vermont,1939.0,4,0.00038132985,34.17,-7.8718457
5471,Vermont,1939.0,5,0.0003089607,34.17,-8.082296
5472,Vermont,1939.0,6,0.0015086189,34.17,-6.4965606
5473,Vermont,1939.0,7,0.003782681,34.17,-5.5773225
5474,Vermont,1940.0,1,370.0,,5.913503
5475,Vermont,1940.0,2,0.0008546033,,-7.064873
5476,Vermont,1940.0,3,2.783724e-06,,-12.791721
5477,Vermont,1940.0,4,0.00040920745,,-7.801288
5478,Vermont,1940.0,5,0.00034239807,,-7.9795365
5479,Vermont,1940.0,6,0.0015477507,,-6.4709525
5480,Vermont,1940.0,7,0.0039194836,,-5.5417953
5481,Vermont,1941.0,1,230.0,,5.4380794
5482,Vermont,1941.0,2,0.0006508206,,-7.3372765
5483,Vermont,1941.0,3,5.538899e-06,,-12.103715
5484,Vermont,1941.0,4,0.00036833677,,-7.9065127
5485,Vermont,1941.0,5,0.0003074089,,-8.087332
5486,Vermont,1941.0,6,0.0015121194,,-6.494243
5487,Vermont,1941.0,7,0.003827379,,-5.565575
5488,Vermont,1942.0,1,209.99998,,5.3471074
5489,Vermont,1942.0,2,0.0005703513,,-7.469258
5490,Vermont,1942.0,3,2.7553203e-06,,-12.801977
5491,Vermont,1942.0,4,0.0003085959,,-8.083478
5492,Vermont,1942.0,5,0.00027553205,,-8.196807
5493,Vermont,1942.0,6,0.0014575644,,-6.530988
5494,Vermont,1942.0,7,0.0035488526,,-5.641131
5495,Vermont,1943.0,1,220.0,,5.3936276
5496,Vermont,1943.0,2,0.0008251418,,-7.0999556
5497,Vermont,1943.0,3,5.4826696e-06,,-12.113918
5498,Vermont,1943.0,4,0.00032621884,,-8.027942
5499,Vermont,1943.0,5,0.0003454082,,-7.9707837
5500,Vermont,1943.0,6,0.0015132168,,-6.4935174
5501,Vermont,1943.0,7,0.0039447807,,-5.535362
5502,Virginia,1925.0,1,700.0,30.800001,6.55108
5503,Virginia,1925.0,2,0.0012673752,30.800001,-6.6708074
5504,Virginia,1925.0,3,1.7332348e-05,30.800001,-10.962936
5505,Virginia,1925.0,4,0.0011477397,30.800001,-6.769961
5506,Virginia,1925.0,5,0.00011371712,30.800001,-9.081797
5507,Virginia,1925.0,6,0.0006505972,30.800001,-7.33762
5508,Virginia,1925.0,7,0.0016871562,30.800001,-6.384711
5509,Virginia,1926.0,1,800.0,31.12,6.684612
5510,Virginia,1926.0,2,0.0015592489,31.12,-6.463551
5511,Virginia,1926.0,3,1.3463563e-05,31.12,-11.215524
5512,Virginia,1926.0,4,0.0011162135,31.12,-6.797813
5513,Virginia,1926.0,5,0.00013631857,31.12,-8.900516
5514,Virginia,1926.0,6,0.0006512999,31.12,-7.33654
5515,Virginia,1926.0,7,0.0018150567,31.12,-6.3116384
5516,Virginia,1927.0,1,620.0,31.44,6.4297194
5517,Virginia,1927.0,2,0.0012302916,31.44,-6.7005043
5518,Virginia,1927.0,3,1.2143791e-05,31.44,-11.318692
5519,Virginia,1927.0,4,0.0010615347,31.44,-6.8480396
5520,Virginia,1927.0,5,0.000117669144,31.44,-9.047634
5521,Virginia,1927.0,6,0.00065618346,31.44,-7.32907
5522,Virginia,1927.0,7,0.0018144498,31.44,-6.311973
5523,Virginia,1928.0,1,750.0,31.760002,6.6200733
5524,Virginia,1928.0,2,0.00131454,31.760002,-6.6342683
5525,Virginia,1928.0,3,1.0836412e-05,31.760002,-11.432599
5526,Virginia,1928.0,4,0.0010394619,31.760002,-6.869052
5527,Virginia,1928.0,5,0.00012295159,31.760002,-9.00372
5528,Virginia,1928.0,6,0.00070103246,31.760002,-7.262956
5529,Virginia,1928.0,7,0.0019863977,31.760002,-6.2214327
5530,Virginia,1929.0,1,710.0,32.08,6.565265
5531,Virginia,1929.0,2,0.0019020282,32.08,-6.2648344
5532,Virginia,1929.0,3,1.8252833e-05,32.08,-10.91119
5533,Virginia,1929.0,4,0.0010030762,32.08,-6.9046836
5534,Virginia,1929.0,5,0.00013150337,32.08,-8.936478
5535,Virginia,1929.0,6,0.00070065993,32.08,-7.263488
5536,Virginia,1929.0,7,0.0019659132,32.08,-6.231798
5537,Virginia,1930.0,1,710.0,32.4,6.565265
5538,Virginia,1930.0,2,0.0012680384,32.4,-6.6702843
5539,Virginia,1930.0,3,1.1561405e-05,32.4,-11.367838
5540,Virginia,1930.0,4,0.00092780276,32.4,-6.9826913
5541,Virginia,1930.0,5,0.00015318861,32.4,-8.783841
5542,Virginia,1930.0,6,0.0008671054,32.4,-7.05035
5543,Virginia,1930.0,7,0.0020013617,32.4,-6.2139273
5544,Virginia,1931.0,1,750.0,32.690002,6.6200733
5545,Virginia,1931.0,2,0.0013834847,32.690002,-6.58315
5546,Virginia,1931.0,3,1.5934998e-05,32.690002,-11.046992
5547,Virginia,1931.0,4,0.0009221869,32.690002,-6.988763
5548,Virginia,1931.0,5,0.00015567266,32.690002,-8.7677555
5549,Virginia,1931.0,6,0.0006888822,32.690002,-7.2804403
5550,Virginia,1931.0,7,0.0020110784,32.690002,-6.209084
5551,Virginia,1932.0,1,710.0,32.98,6.565265
5552,Virginia,1932.0,2,0.001209445,32.98,-6.7175937
5553,Virginia,1932.0,3,1.2535203e-05,32.98,-11.28697
5554,Virginia,1932.0,4,0.00087786856,32.98,-7.0380135
5555,Virginia,1932.0,5,0.00016740561,32.98,-8.695091
5556,Virginia,1932.0,6,0.00073432026,32.98,-7.216565
5557,Virginia,1932.0,7,0.001976114,32.98,-6.226623
5558,Virginia,1933.0,1,630.0,33.27,6.4457197
5559,Virginia,1933.0,2,0.001109409,33.27,-6.803928
5560,Virginia,1933.0,3,2.2412303e-05,33.27,-10.7059
5561,Virginia,1933.0,4,0.00081764883,33.27,-7.1090775
5562,Virginia,1933.0,5,0.00015408458,33.27,-8.778008
5563,Virginia,1933.0,6,0.0007692223,33.27,-7.1701307
5564,Virginia,1933.0,7,0.0020735383,33.27,-6.1784987
5565,Virginia,1934.0,1,640.0,33.56,6.461468
5566,Virginia,1934.0,2,0.0011591701,33.56,-6.760051
5567,Virginia,1934.0,3,2.0204263e-05,33.56,-10.809617
5568,Virginia,1934.0,4,0.00077211973,33.56,-7.166371
5569,Virginia,1934.0,5,0.00017985755,33.56,-8.623345
5570,Virginia,1934.0,6,0.0007875701,33.56,-7.1465583
5571,Virginia,1934.0,7,0.0023024937,33.56,-6.0737624
5572,Virginia,1935.0,1,500.0,33.85,6.214608
5573,Virginia,1935.0,2,0.0012691132,33.85,-6.669437
5574,Virginia,1935.0,3,1.019683e-05,33.85,-11.493434
5575,Virginia,1935.0,4,0.000766331,33.85,-7.1738963
5576,Virginia,1935.0,5,0.0001655024,33.85,-8.706525
5577,Virginia,1935.0,6,0.0008118246,33.85,-7.116226
5578,Virginia,1935.0,7,0.0023033072,33.85,-6.073409
5579,Virginia,1936.0,1,580.0,34.14,6.363028
5580,Virginia,1936.0,2,0.0015232561,34.14,-6.486905
5581,Virginia,1936.0,3,6.6009056e-06,34.14,-11.928304
5582,Virginia,1936.0,4,0.00074279605,34.14,-7.205089
5583,Virginia,1936.0,5,0.00017123527,34.14,-8.672472
5584,Virginia,1936.0,6,0.00080647535,34.14,-7.122837
5585,Virginia,1936.0,7,0.0024939775,34.14,-5.9938765
5586,Virginia,1937.0,1,540.0,34.43,6.291569
5587,Virginia,1937.0,2,0.0014582874,34.43,-6.530493
5588,Virginia,1937.0,3,3.4602124e-06,34.43,-12.574181
5589,Virginia,1937.0,4,0.0006747414,34.43,-7.301181
5590,Virginia,1937.0,5,0.00017647083,34.43,-8.642355
5591,Virginia,1937.0,6,0.00078585267,34.43,-7.1487412
5592,Virginia,1937.0,7,0.0024540597,34.43,-6.0100117
5593,Virginia,1938.0,1,530.0,34.72,6.272877
5594,Virginia,1938.0,2,0.0010169084,34.72,-6.8909883
5595,Virginia,1938.0,3,3.4264976e-06,34.72,-12.583972
5596,Virginia,1938.0,4,0.0006875839,34.72,-7.2823267
5597,Virginia,1938.0,5,0.0001713249,34.72,-8.671948
5598,Virginia,1938.0,6,0.00084177626,34.72,-7.079996
5599,Virginia,1938.0,7,0.0024419508,34.72,-6.014958
5600,Virginia,1939.0,1,500.0,35.01,6.214608
5601,Virginia,1939.0,2,0.0009215058,35.01,-6.9895015
5602,Virginia,1939.0,3,4.14753e-06,35.01,-12.392998
5603,Virginia,1939.0,4,0.00060968695,35.01,-7.402565
5604,Virginia,1939.0,5,0.00017947494,35.01,-8.625475
5605,Virginia,1939.0,6,0.00083214534,35.01,-7.0915036
5606,Virginia,1939.0,7,0.0023573053,35.01,-6.050236
5607,Virginia,1940.0,1,450.0,,6.1092477
5608,Virginia,1940.0,2,0.00096572784,,-6.9426284
5609,Virginia,1940.0,3,4.107891e-06,,-12.402601
5610,Virginia,1940.0,4,0.00058070646,,-7.4512653
5611,Virginia,1940.0,5,0.00020203355,,-8.507077
5612,Virginia,1940.0,6,0.00083763635,,-7.0849266
5613,Virginia,1940.0,7,0.0024938635,,-5.993922
5614,Virginia,1941.0,1,390.0,,5.966147
5615,Virginia,1941.0,2,0.0008807879,,-7.0346937
5616,Virginia,1941.0,3,4.0118703e-06,,-12.426253
5617,Virginia,1941.0,4,0.00060943956,,-7.402971
5618,Virginia,1941.0,5,0.0001980405,,-8.527039
5619,Virginia,1941.0,6,0.0008548931,,-7.064534
5620,Virginia,1941.0,7,0.002507419,,-5.988501
5621,Virginia,1942.0,1,320.0,,5.768321
5622,Virginia,1942.0,2,0.0006963765,,-7.26962
5623,Virginia,1942.0,3,4.2766214e-06,,-12.362348
5624,Virginia,1942.0,4,0.00058055134,,-7.4515324
5625,Virginia,1942.0,5,0.00018959687,,-8.57061
5626,Virginia,1942.0,6,0.00085532427,,-7.0640297
5627,Virginia,1942.0,7,0.0023845728,,-6.0387354
5628,Virginia,1943.0,1,290.0,,5.669881
5629,Virginia,1943.0,2,0.00073099934,,-7.221098
5630,Virginia,1943.0,3,3.1358409e-06,,-12.672613
5631,Virginia,1943.0,4,0.0005041735,,-7.59259
5632,Virginia,1943.0,5,0.00017769764,,-8.635427
5633,Virginia,1943.0,6,0.0008459802,,-7.0750146
5634,Virginia,1943.0,7,0.002410068,,-6.0281005
5635,Washington,1925.0,1,600.0,55.9,6.3969297
5636,Washington,1925.0,2,0.0008362965,55.9,-7.0865273
5637,Washington,1925.0,3,1.7808115e-05,55.9,-10.935856
5638,Washington,1925.0,4,0.00081848836,55.9,-7.1080513
5639,Washington,1925.0,5,0.00016164289,55.9,-8.730121
5640,Washington,1925.0,6,0.0010335556,55.9,-6.8747506
5641,Washington,1925.0,7,0.0015541005,55.9,-6.4668584
5642,Washington,1926.0,1,750.0,56.04,6.6200733
5643,Washington,1926.0,2,0.00093335117,56.04,-6.976729
5644,Washington,1926.0,3,1.7559429e-05,56.04,-10.94992
5645,Washington,1926.0,4,0.0007611337,56.04,-7.1807017
5646,Washington,1926.0,5,0.00017829574,56.04,-8.632067
5647,Washington,1926.0,6,0.0010981397,56.04,-6.814138
5648,Washington,1926.0,7,0.0016850298,56.04,-6.385972
5649,Washington,1927.0,1,660.0,56.18,6.49224
5650,Washington,1927.0,2,0.00092982146,56.18,-6.980518
5651,Washington,1927.0,3,2.3978204e-05,56.18,-10.638366
5652,Washington,1927.0,4,0.00070136244,56.18,-7.262486
5653,Washington,1927.0,5,0.0001805026,56.18,-8.619765
5654,Washington,1927.0,6,0.0010237361,56.18,-6.8842964
5655,Washington,1927.0,7,0.0018569786,56.18,-6.2888045
5656,Washington,1928.0,1,720.0,56.32,6.5792513
5657,Washington,1928.0,2,0.0010328237,56.32,-6.8754587
5658,Washington,1928.0,3,1.0512201e-05,56.32,-11.462974
5659,Washington,1928.0,4,0.00069314823,56.32,-7.2742667
5660,Washington,1928.0,5,0.00018790558,56.32,-8.579571
